,platformId,gameId,champion,queue,season,timestamp,role,lane
3,KR,4456968742,523,420,13,1592559750522,DUO_CARRY,BOTTOM
4,KR,4456973662,81,420,13,1592557796848,DUO_CARRY,BOTTOM
0,KR,4461922171,111,420,13,1592731581925,SOLO,BOTTOM
1,KR,4461761884,111,420,13,1592728180151,DUO_SUPPORT,BOTTOM
2,KR,4461436974,111,420,13,1592726342453,DUO_SUPPORT,BOTTOM
3,KR,4461398673,111,420,13,1592724524784,DUO_SUPPORT,BOTTOM
4,KR,4459432439,89,420,13,1592646068273,DUO_SUPPORT,BOTTOM
0,KR,4459915715,412,420,13,1592659944620,DUO_SUPPORT,BOTTOM
1,KR,4459422810,43,420,13,1592646097329,DUO_SUPPORT,BOTTOM
2,KR,4459393607,111,420,13,1592643265285,DUO_SUPPORT,NONE
3,KR,4459196195,43,420,13,1592637797503,DUO_SUPPORT,NONE
4,KR,4459088792,412,420,13,1592635349778,DUO_SUPPORT,BOTTOM
0,KR,4458892921,429,420,13,1592629337960,DUO_SUPPORT,NONE
1,KR,4458237818,7,420,13,1592603805622,DUO_SUPPORT,NONE
2,KR,4458151684,127,420,13,1592586876474,SOLO,MID
3,KR,4458036430,266,420,13,1592584563010,DUO,TOP
4,KR,4457999346,4,420,13,1592582301651,NONE,JUNGLE
0,KR,4462410696,517,420,13,1592746460476,DUO_SUPPORT,TOP
1,KR,4462305219,245,420,13,1592744440279,DUO_SUPPORT,NONE
2,KR,4462258663,245,420,13,1592743025047,DUO_SUPPORT,NONE
3,KR,4460660088,48,420,13,1592673303238,NONE,JUNGLE
4,KR,4460523910,203,420,13,1592670815876,NONE,JUNGLE
0,KR,4462309117,145,420,13,1592745607894,DUO_CARRY,BOTTOM
1,KR,4462266777,69,420,13,1592742477866,DUO,MID
2,KR,4462103775,429,420,13,1592738180585,DUO_CARRY,BOTTOM
3,KR,4461784076,523,420,13,1592729014226,DUO_SUPPORT,NONE
4,KR,4461433728,110,420,13,1592725395827,DUO_SUPPORT,NONE
0,KR,4459551565,80,420,13,1592649321663,DUO_SUPPORT,NONE
1,KR,4453625190,76,420,13,1592393974550,NONE,JUNGLE
2,KR,4453555371,64,420,13,1592390306926,NONE,JUNGLE
3,KR,4453521570,64,420,13,1592388694751,DUO_SUPPORT,NONE
4,KR,4451607257,266,420,13,1592306150431,DUO_SUPPORT,NONE
0,KR,4460571837,41,440,13,1592670145895,SOLO,TOP
1,KR,4460425276,62,440,13,1592667845050,SOLO,TOP
2,KR,4460450872,62,440,13,1592666529385,DUO_SUPPORT,NONE
3,KR,4459890675,58,440,13,1592658449434,DUO,MID
4,KR,4459715500,62,440,13,1592656793962,SOLO,TOP
0,KR,4462050618,119,420,13,1592734380858,DUO_CARRY,BOTTOM
1,KR,4457272727,119,420,13,1592561389104,DUO,NONE
2,KR,4456154088,119,420,13,1592495805994,DUO_CARRY,BOTTOM
3,KR,4452261719,119,420,13,1592314332766,DUO_CARRY,BOTTOM
4,KR,4452090508,119,420,13,1592310936381,DUO_CARRY,BOTTOM
0,KR,4460720468,22,420,13,1592679651819,DUO_CARRY,BOTTOM
1,KR,4460479909,523,420,13,1592669528010,DUO_CARRY,BOTTOM
2,KR,4460492655,22,420,13,1592667237427,DUO_CARRY,BOTTOM
3,KR,4459936732,145,420,13,1592660272514,DUO_CARRY,BOTTOM
4,KR,4459880410,235,420,13,1592658387718,DUO_SUPPORT,BOTTOM
0,KR,4461304887,67,420,13,1592722831414,DUO_CARRY,BOTTOM
1,KR,4461217798,236,420,13,1592720993016,DUO_SUPPORT,NONE
2,KR,4460192745,875,420,13,1592661806207,DUO_SUPPORT,TOP
3,KR,4459711296,81,420,13,1592655553029,SOLO,BOTTOM
4,KR,4459642254,81,420,13,1592652855237,SOLO,BOTTOM
0,KR,4462383086,67,420,13,1592744347564,SOLO,BOTTOM
1,KR,4462294317,21,420,13,1592741870496,DUO_CARRY,BOTTOM
2,KR,4461477159,429,420,13,1592726862047,DUO_SUPPORT,NONE
3,KR,4461304581,145,420,13,1592722738205,DUO_CARRY,BOTTOM
4,KR,4461238796,523,420,13,1592721423788,DUO_SUPPORT,NONE
0,KR,4456009273,110,420,13,1592493490558,DUO_CARRY,BOTTOM
1,KR,4456084225,498,420,13,1592491871743,DUO_SUPPORT,NONE
2,KR,4455159242,43,420,13,1592473805996,SOLO,MID
3,KR,4454559220,81,420,13,1592429712960,DUO_CARRY,BOTTOM
4,KR,4454518768,202,420,13,1592427555493,DUO,NONE
0,KR,4460990253,517,430,13,1592705668223,SOLO,MID
1,KR,4460807785,14,430,13,1592702864855,DUO_SUPPORT,BOTTOM
2,KR,4460894496,101,430,13,1592701412984,DUO_SUPPORT,NONE
3,KR,4460882980,106,430,13,1592699940882,SOLO,TOP
4,KR,4460822040,106,430,13,1592698313280,DUO_CARRY,TOP
0,KR,4460286172,104,420,13,1592663078067,DUO_SUPPORT,NONE
1,KR,4459915715,104,420,13,1592659944620,NONE,JUNGLE
2,KR,4457530719,64,420,13,1592567897301,DUO_SUPPORT,NONE
3,KR,4454975658,13,450,13,1592462709370,DUO_CARRY,MID
4,KR,4438793380,29,900,13,1591769223743,DUO_SUPPORT,NONE
0,KR,4460442477,117,420,13,1592667037526,DUO_SUPPORT,BOTTOM
1,KR,4460268540,875,420,13,1592663652302,DUO_SUPPORT,BOTTOM
2,KR,4458106705,104,450,13,1592589011518,DUO_SUPPORT,NONE
3,KR,4458103544,266,450,13,1592587293686,DUO_SUPPORT,TOP
4,KR,4458043623,523,430,13,1592583478101,DUO_CARRY,BOTTOM
0,KR,4460516945,238,420,13,1592671929835,SOLO,MID
1,KR,4456237683,238,420,13,1592504594469,DUO,TOP
2,KR,4456274649,157,420,13,1592502156071,DUO_CARRY,BOTTOM
3,KR,4456211351,266,420,13,1592499313432,DUO,MID
4,KR,4456185422,3,420,13,1592496514604,SOLO,MID
0,KR,4460874266,81,420,13,1592701188799,DUO_CARRY,BOTTOM
1,KR,4460880877,22,420,13,1592697547650,DUO,MID
2,KR,4460789650,81,420,13,1592695672931,DUO,NONE
3,KR,4460748322,81,420,13,1592692752088,DUO_CARRY,BOTTOM
4,KR,4460796979,15,420,13,1592690236823,DUO_CARRY,BOTTOM
0,KR,4460927107,875,420,13,1592709523056,SOLO,MID
1,KR,4458486683,516,420,13,1592622471003,DUO_SUPPORT,NONE
2,KR,4456872002,236,420,13,1592552847116,DUO,TOP
3,KR,4456695989,38,420,13,1592545957479,SOLO,MID
4,KR,4454685713,84,420,13,1592442483808,DUO,NONE
0,KR,4456889673,4,420,13,1592556152492,DUO_SUPPORT,NONE
1,KR,4456864901,15,420,13,1592554042154,DUO_SUPPORT,NONE
2,KR,4456745376,4,420,13,1592549937850,SOLO,MID
3,KR,4456639635,875,420,13,1592547397254,SOLO,TOP
4,KR,4455078868,875,420,13,1592469238710,DUO_SUPPORT,NONE
0,KR,4461833702,62,420,13,1592728909311,SOLO,TOP
1,KR,4461505656,266,420,13,1592726461412,SOLO,TOP
2,KR,4461345071,126,420,13,1592723298164,SOLO,TOP
3,KR,4461228296,58,420,13,1592721218858,DUO,TOP
4,KR,4460649789,64,420,13,1592679154105,NONE,JUNGLE
0,KR,4459939803,240,450,13,1592660965678,DUO_SUPPORT,NONE
1,KR,4458309328,517,430,13,1592617220666,NONE,JUNGLE
2,KR,4458382429,238,450,13,1592612292507,DUO_SUPPORT,NONE
3,KR,4458322189,222,450,13,1592611227265,DUO,NONE
4,KR,4458268058,202,450,13,1592605068805,DUO_SUPPORT,NONE
0,KR,4462106615,523,420,13,1592739049874,DUO,NONE
1,KR,4461015417,81,420,13,1592713228562,DUO_CARRY,BOTTOM
2,KR,4460927107,81,420,13,1592709523056,DUO_CARRY,BOTTOM
3,KR,4457837860,81,420,13,1592578568726,DUO_CARRY,BOTTOM
4,KR,4457821951,81,420,13,1592576862166,DUO_CARRY,BOTTOM
0,KR,4461326102,62,420,13,1592723537812,SOLO,TOP
1,KR,4461217798,164,420,13,1592720993016,DUO_SUPPORT,NONE
2,KR,4460371108,62,420,13,1592664339932,SOLO,TOP
3,KR,4460233357,164,420,13,1592662083010,DUO,MID
4,KR,4459915715,164,420,13,1592659944620,SOLO,MID
0,KR,4462337126,81,420,13,1592745448231,DUO_CARRY,BOTTOM
1,KR,4462360776,236,420,13,1592743639091,DUO,MID
2,KR,4462221471,81,420,13,1592740898163,DUO,MID
3,KR,4462052763,350,420,13,1592735087262,DUO_SUPPORT,BOTTOM
4,KR,4461955898,111,420,13,1592732870053,DUO_SUPPORT,BOTTOM
0,KR,4460381381,516,420,13,1592664474962,DUO_SUPPORT,NONE
1,KR,4460224258,82,420,13,1592662349764,DUO_SUPPORT,NONE
2,KR,4459935443,82,420,13,1592659875083,SOLO,TOP
3,KR,4459748550,92,420,13,1592657872421,DUO,MID
4,KR,4459647673,92,420,13,1592654555445,SOLO,TOP
0,KR,4460425668,523,420,13,1592667952393,DUO_CARRY,BOTTOM
1,KR,4460400650,64,420,13,1592666093929,NONE,JUNGLE
2,KR,4448719874,48,420,13,1592151513350,NONE,JUNGLE
3,KR,4448619968,64,420,13,1592148052004,NONE,JUNGLE
4,KR,4448624631,517,420,13,1592146421621,DUO_SUPPORT,NONE
0,KR,4460637416,105,420,13,1592677354291,SOLO,MID
1,KR,4460653870,105,420,13,1592675204559,SOLO,MID
2,KR,4460670851,80,420,13,1592673724034,DUO_SUPPORT,NONE
3,KR,4460564402,127,420,13,1592671092064,SOLO,MID
4,KR,4460550262,38,420,13,1592669541118,DUO_SUPPORT,NONE
0,KR,4459712134,39,420,13,1592655816173,SOLO,MID
1,KR,4459603553,131,420,13,1592652841042,SOLO,MID
2,KR,4459547576,142,420,13,1592651396092,DUO_SUPPORT,NONE
3,KR,4456622317,80,420,13,1592543684902,SOLO,MID
4,KR,4456597509,42,420,13,1592541486238,DUO_SUPPORT,NONE
0,KR,4460239111,76,420,13,1592663814801,NONE,JUNGLE
1,KR,4459056537,64,420,13,1592634497262,NONE,JUNGLE
2,KR,4450766350,76,420,13,1592240613113,DUO_SUPPORT,NONE
3,KR,4450771109,236,420,13,1592237798191,SOLO,MID
4,KR,4448924248,64,420,13,1592154217939,NONE,JUNGLE
0,KR,4459859008,203,420,13,1592660711451,DUO_SUPPORT,NONE
1,KR,4459343350,421,420,13,1592643034460,DUO_SUPPORT,NONE
2,KR,4459321934,875,420,13,1592642427779,DUO,NONE
3,KR,4459240965,203,420,13,1592638998618,DUO_SUPPORT,NONE
4,KR,4459155611,203,420,13,1592637419748,DUO_SUPPORT,NONE
0,KR,4459273720,523,420,13,1592639990329,DUO_CARRY,BOTTOM
1,KR,4459155611,81,420,13,1592637419748,DUO_SUPPORT,NONE
2,KR,4459103162,81,420,13,1592636192019,DUO,NONE
3,KR,4459035441,429,420,13,1592634121989,SOLO,TOP
4,KR,4459021662,523,420,13,1592632770252,DUO,NONE
0,KR,4454464553,104,420,13,1592411989343,DUO_SUPPORT,NONE
1,KR,4454401998,76,420,13,1592410404211,DUO_SUPPORT,NONE
2,KR,4452573889,76,420,13,1592334706634,NONE,JUNGLE
3,KR,4452590256,104,420,13,1592331581552,NONE,JUNGLE
4,KR,4452500564,104,420,13,1592329096706,NONE,JUNGLE
0,KR,4453648320,133,420,13,1592395016572,SOLO,TOP
1,KR,4453602603,4,420,13,1592392958372,DUO_SUPPORT,NONE
2,KR,4453476849,236,420,13,1592386793684,DUO_CARRY,TOP
3,KR,4453347542,4,420,13,1592382630406,DUO,MID
4,KR,4453380587,85,420,13,1592379661600,SOLO,TOP
0,KR,4461931647,104,420,13,1592731405969,DUO_SUPPORT,NONE
1,KR,4461845412,104,420,13,1592729447570,NONE,JUNGLE
2,KR,4461146539,104,420,13,1592717570584,NONE,JUNGLE
3,KR,4461017295,104,420,13,1592713973246,NONE,JUNGLE
4,KR,4461042525,76,420,13,1592712195268,NONE,JUNGLE
0,KR,4456814785,64,430,13,1592553558149,NONE,JUNGLE
1,KR,4456670000,81,420,13,1592547632733,DUO_CARRY,BOTTOM
2,KR,4455220867,22,420,13,1592474345937,DUO,TOP
3,KR,4455116838,523,420,13,1592472506875,DUO_CARRY,BOTTOM
4,KR,4455191479,429,420,13,1592470401166,DUO_SUPPORT,NONE
0,KR,4460748322,39,420,13,1592692752088,DUO,MID
1,KR,4460796979,266,420,13,1592690236823,SOLO,TOP
2,KR,4460784212,164,420,13,1592684549731,SOLO,TOP
3,KR,4460703316,164,420,13,1592681370840,SOLO,TOP
4,KR,4458342235,84,420,13,1592611808991,SOLO,MID
0,KR,4460626859,3,420,13,1592676810128,SOLO,MID
1,KR,4460673471,3,420,13,1592675036911,NONE,JUNGLE
2,KR,4460640015,3,420,13,1592673268712,DUO_SUPPORT,NONE
3,KR,4460545936,25,420,13,1592671642697,DUO_SUPPORT,NONE
4,KR,4460454290,3,420,13,1592667557278,SOLO,MID
0,KR,4462395270,68,420,13,1592745069312,SOLO,MID
1,KR,4462239393,27,420,13,1592743230086,SOLO,TOP
2,KR,4462213622,106,420,13,1592741485321,SOLO,TOP
3,KR,4462152636,68,420,13,1592738223392,DUO_SUPPORT,NONE
4,KR,4461526289,106,420,13,1592726629016,DUO_SUPPORT,NONE
0,KR,4458202800,43,420,13,1592593779090,SOLO,MID
1,KR,4458129980,106,420,13,1592591675985,NONE,JUNGLE
2,KR,4458145971,62,420,13,1592589138977,SOLO,TOP
3,KR,4458170656,6,420,13,1592586494332,SOLO,TOP
4,KR,4456298831,41,420,13,1592506427940,SOLO,TOP
0,KR,4461992818,350,420,13,1592732012215,DUO_SUPPORT,TOP
1,KR,4461813130,875,420,13,1592728699436,DUO_SUPPORT,BOTTOM
2,KR,4461523089,412,420,13,1592725645793,DUO_SUPPORT,BOTTOM
3,KR,4461304887,432,420,13,1592722831414,DUO_SUPPORT,BOTTOM
4,KR,4460704437,412,420,13,1592682693894,DUO_SUPPORT,BOTTOM
0,KR,4462491106,412,420,13,1592746817421,DUO_SUPPORT,BOTTOM
1,KR,4458126392,875,420,13,1592589239189,DUO_SUPPORT,BOTTOM
2,KR,4458192040,875,420,13,1592587264803,DUO_SUPPORT,BOTTOM
3,KR,4453777135,89,420,13,1592398048746,DUO_SUPPORT,BOTTOM
4,KR,4453722396,53,420,13,1592396409937,DUO_SUPPORT,NONE
0,KR,4461171802,432,420,13,1592715891971,DUO_SUPPORT,BOTTOM
1,KR,4460445318,82,850,13,1592667749950,DUO,NONE
2,KR,4457597989,266,850,13,1592570189393,DUO,NONE
3,KR,4455086266,432,420,13,1592467902920,DUO_SUPPORT,BOTTOM
4,KR,4455072760,432,420,13,1592466265928,DUO_SUPPORT,MID
0,KR,4456196882,84,420,13,1592497327007,SOLO,MID
1,KR,4456103564,84,420,13,1592495259518,DUO_CARRY,MID
2,KR,4456007154,517,420,13,1592492657041,SOLO,MID
3,KR,4456011519,238,420,13,1592490781894,DUO_SUPPORT,NONE
4,KR,4453909355,238,420,13,1592405117394,SOLO,MID
0,KR,4462346686,523,420,13,1592745338801,DUO_CARRY,BOTTOM
1,KR,4462269089,110,420,13,1592743146917,DUO_CARRY,BOTTOM
2,KR,4462233212,110,420,13,1592741382001,DUO_CARRY,BOTTOM
3,KR,4462166540,110,420,13,1592739474583,DUO,NONE
4,KR,4462130210,145,420,13,1592737452203,DUO_CARRY,BOTTOM
0,KR,4461950893,40,420,13,1592731191869,DUO_SUPPORT,NONE
1,KR,4457958700,40,420,13,1592581891987,DUO_SUPPORT,NONE
2,KR,4457951871,40,420,13,1592579799612,SOLO,MID
3,KR,4456311664,40,420,13,1592508999913,DUO_SUPPORT,BOTTOM
4,KR,4450284521,81,450,13,1592228203756,DUO_SUPPORT,NONE
0,KR,4459276458,150,420,13,1592640860079,SOLO,TOP
1,KR,4459240965,58,420,13,1592638998618,DUO_SUPPORT,NONE
2,KR,4459155611,85,420,13,1592637419748,DUO_SUPPORT,NONE
3,KR,4459170411,58,420,13,1592635841218,DUO_SUPPORT,NONE
4,KR,4458166759,67,440,13,1592589682409,DUO_CARRY,BOTTOM
0,KR,4462329929,62,420,13,1592746237089,DUO_SUPPORT,NONE
1,KR,4461179628,235,420,13,1592718558231,DUO_SUPPORT,BOTTOM
2,KR,4460395427,82,420,13,1592665458161,DUO_SUPPORT,NONE
3,KR,4460159173,517,420,13,1592663437890,SOLO,TOP
4,KR,4458127085,62,420,13,1592589655093,SOLO,TOP
0,KR,4462470222,523,430,13,1592746311403,DUO_CARRY,BOTTOM
1,KR,4462307189,43,450,13,1592744902231,DUO_SUPPORT,NONE
2,KR,4462301940,76,450,13,1592743365397,DUO_SUPPORT,NONE
3,KR,4461938815,517,450,13,1592733659822,DUO_SUPPORT,NONE
4,KR,4461925229,202,450,13,1592732432163,DUO_SUPPORT,NONE
0,KR,4461179628,4,420,13,1592718558231,SOLO,MID
1,KR,4460395427,126,420,13,1592665458161,DUO_SUPPORT,NONE
2,KR,4460159173,80,420,13,1592663437890,SOLO,MID
3,KR,4458210826,142,420,13,1592592182936,SOLO,MID
4,KR,4458127085,3,420,13,1592589655093,SOLO,MID
0,KR,4460601846,21,420,13,1592673530704,DUO,NONE
1,KR,4460562475,110,420,13,1592670370610,DUO_CARRY,BOTTOM
2,KR,4460497157,110,420,13,1592668604646,DUO_CARRY,BOTTOM
3,KR,4460371468,110,420,13,1592664437555,DUO,MID
4,KR,4460286172,523,420,13,1592663078067,DUO,NONE
0,KR,4462287851,523,420,13,1592742792181,DUO_CARRY,BOTTOM
1,KR,4457864524,61,450,13,1592577550570,DUO_CARRY,BOTTOM
2,KR,4444100473,29,420,13,1591986546683,DUO_SUPPORT,NONE
3,KR,4444085849,67,420,13,1591984322440,DUO_CARRY,BOTTOM
4,KR,4444071175,22,420,13,1591981880774,DUO_CARRY,BOTTOM
0,KR,4459859341,62,420,13,1592660786104,SOLO,TOP
1,KR,4459718934,82,420,13,1592657849950,SOLO,TOP
2,KR,4459400908,85,420,13,1592645082195,DUO_SUPPORT,NONE
3,KR,4459304844,266,420,13,1592643090692,SOLO,TOP
4,KR,4459270596,62,420,13,1592639013077,SOLO,TOP
0,KR,4458063913,30,420,13,1592583739387,NONE,JUNGLE
1,KR,4457958700,30,420,13,1592581891987,DUO_SUPPORT,NONE
2,KR,4456253490,30,420,13,1592501121327,NONE,JUNGLE
3,KR,4456241314,30,420,13,1592499601243,DUO_SUPPORT,NONE
4,KR,4456168949,30,420,13,1592498227888,DUO_SUPPORT,NONE
0,KR,4462375780,44,420,13,1592745112651,NONE,JUNGLE
1,KR,4462232179,98,420,13,1592741097759,DUO,MID
2,KR,4460733683,268,450,13,1592683165988,DUO_CARRY,MID
3,KR,4460497157,98,420,13,1592668604646,DUO_SUPPORT,BOTTOM
4,KR,4460490931,235,420,13,1592666759754,DUO_SUPPORT,BOTTOM
0,KR,4458432196,20,420,13,1592619611046,NONE,JUNGLE
1,KR,4458377732,20,420,13,1592616938795,NONE,JUNGLE
2,KR,4458048814,20,420,13,1592585553339,NONE,JUNGLE
3,KR,4458083854,20,420,13,1592583798788,NONE,JUNGLE
4,KR,4457977894,20,420,13,1592581683121,DUO_SUPPORT,NONE
0,KR,4462052763,85,420,13,1592735087262,SOLO,TOP
1,KR,4461925089,516,420,13,1592732549096,SOLO,TOP
2,KR,4461787547,85,420,13,1592730072035,DUO_SUPPORT,NONE
3,KR,4461446801,62,420,13,1592726648248,SOLO,TOP
4,KR,4459533952,85,420,13,1592650133593,SOLO,TOP
0,KR,4462157684,117,420,13,1592739747563,SOLO,TOP
1,KR,4462004380,117,420,13,1592735169548,SOLO,MID
2,KR,4461325454,117,420,13,1592723350955,SOLO,TOP
3,KR,4461142712,110,420,13,1592716188351,DUO_CARRY,BOTTOM
4,KR,4461009061,117,420,13,1592714310658,SOLO,MID
0,KR,4462286506,51,450,13,1592742281731,DUO_SUPPORT,NONE
1,KR,4462281927,555,450,13,1592740956629,DUO_SUPPORT,NONE
2,KR,4462189314,81,450,13,1592740172084,DUO,NONE
3,KR,4459878689,236,450,13,1592660526813,NONE,JUNGLE
4,KR,4459825322,875,450,13,1592659258851,DUO_SUPPORT,NONE
0,KR,4462422249,523,420,13,1592746863008,DUO_SUPPORT,NONE
1,KR,4462314589,145,420,13,1592744619215,DUO_CARRY,BOTTOM
2,KR,4462285042,29,420,13,1592741997653,DUO,MID
3,KR,4462189103,81,420,13,1592740229282,DUO_SUPPORT,NONE
4,KR,4462171580,29,420,13,1592737916091,DUO_CARRY,BOTTOM
0,KR,4461434388,104,420,13,1592725592409,NONE,JUNGLE
1,KR,4460835266,164,430,13,1592701804278,DUO_SUPPORT,NONE
2,KR,4460882940,523,430,13,1592699908403,DUO_CARRY,BOTTOM
3,KR,4460746020,163,420,13,1592687515037,NONE,JUNGLE
4,KR,4460735493,163,420,13,1592686225164,DUO_SUPPORT,NONE
0,KR,4462329929,76,420,13,1592746237089,DUO_SUPPORT,NONE
1,KR,4461158648,143,450,13,1592718133389,DUO,TOP
2,KR,4461104900,163,420,13,1592716494562,DUO_SUPPORT,NONE
3,KR,4460711335,203,420,13,1592680369217,NONE,JUNGLE
4,KR,4460638680,76,420,13,1592678274350,NONE,JUNGLE
0,KR,4456168949,41,420,13,1592498227888,DUO_SUPPORT,NONE
1,KR,4456134956,41,420,13,1592496176070,SOLO,TOP
2,KR,4456054129,141,420,13,1592491894954,NONE,JUNGLE
3,KR,4455208651,74,420,13,1592477315408,DUO_CARRY,BOTTOM
4,KR,4451840370,31,420,13,1592307835465,SOLO,MID
0,KR,4460711335,111,420,13,1592680369217,DUO_SUPPORT,BOTTOM
1,KR,4460638680,412,420,13,1592678274350,DUO_SUPPORT,BOTTOM
2,KR,4460624685,432,420,13,1592675484242,DUO_SUPPORT,BOTTOM
3,KR,4460640015,25,420,13,1592673268712,DUO_SUPPORT,NONE
4,KR,4460418880,43,420,13,1592668856633,DUO_SUPPORT,BOTTOM
0,KR,4458033635,39,440,13,1592583541226,DUO,TOP
1,KR,4457972842,523,440,13,1592580126660,DUO_CARRY,BOTTOM
2,KR,4455801390,58,420,13,1592484723439,SOLO,TOP
3,KR,4455435487,516,420,13,1592483019628,DUO_SUPPORT,NONE
4,KR,4455343162,96,450,13,1592478931574,DUO_SUPPORT,NONE
0,KR,4460644706,7,420,13,1592675602343,DUO_SUPPORT,NONE
1,KR,4460528485,126,420,13,1592672506730,SOLO,MID
2,KR,4459894479,126,420,13,1592659575519,DUO,MID
3,KR,4458103544,36,450,13,1592587293686,DUO_SUPPORT,MID
4,KR,4457745115,4,420,13,1592575104907,SOLO,MID
0,KR,4458260344,81,420,13,1592592322902,DUO_CARRY,BOTTOM
1,KR,4458196842,22,420,13,1592590049031,DUO_CARRY,BOTTOM
2,KR,4458153337,69,420,13,1592587693414,DUO_SUPPORT,NONE
3,KR,4458048814,429,420,13,1592585553339,DUO_CARRY,BOTTOM
4,KR,4458091103,145,420,13,1592582900365,DUO_CARRY,BOTTOM
0,KR,4462356430,40,440,13,1592745311529,DUO_SUPPORT,NONE
1,KR,4462253564,202,450,13,1592741385651,SOLO,BOTTOM
2,KR,4462118925,84,450,13,1592739909288,DUO_SUPPORT,NONE
3,KR,4462163630,136,450,13,1592738425630,DUO_SUPPORT,TOP
4,KR,4462009222,266,450,13,1592736594063,NONE,JUNGLE
0,KR,4459146878,81,450,13,1592637627613,DUO_SUPPORT,NONE
1,KR,4459099154,37,450,13,1592635431912,DUO,BOTTOM
2,KR,4459085277,875,450,13,1592634049365,DUO_SUPPORT,NONE
3,KR,4459012350,10,450,13,1592632797925,DUO_SUPPORT,NONE
4,KR,4458994968,350,450,13,1592630613749,DUO,MID
0,KR,4462192661,429,420,13,1592738377415,DUO_CARRY,BOTTOM
1,KR,4462095835,523,420,13,1592736305331,DUO,TOP
2,KR,4460653870,145,420,13,1592675204559,SOLO,BOTTOM
3,KR,4460670851,81,420,13,1592673724034,DUO_SUPPORT,NONE
4,KR,4460586145,236,420,13,1592671818370,DUO_CARRY,MID
0,KR,4460442477,523,420,13,1592667037526,DUO_CARRY,BOTTOM
1,KR,4460268540,523,420,13,1592663652302,DUO_CARRY,BOTTOM
2,KR,4458969739,523,420,13,1592632306583,DUO_CARRY,BOTTOM
3,KR,4458980830,523,420,13,1592628976541,DUO_CARRY,BOTTOM
4,KR,4457955079,523,420,13,1592580752315,DUO_SUPPORT,NONE
0,KR,4453509414,53,420,13,1592391895106,DUO_SUPPORT,NONE
1,KR,4453544911,53,420,13,1592390158212,DUO_SUPPORT,NONE
2,KR,4453456038,223,420,13,1592386349398,DUO_SUPPORT,BOTTOM
3,KR,4453442470,12,420,13,1592384790383,DUO_SUPPORT,NONE
4,KR,4453388556,53,420,13,1592383123672,DUO_SUPPORT,BOTTOM
0,KR,4462375543,245,420,13,1592745046563,NONE,JUNGLE
1,KR,4461929030,245,420,13,1592733859772,NONE,JUNGLE
2,KR,4461446801,245,420,13,1592726648248,NONE,JUNGLE
3,KR,4461336766,245,420,13,1592723788185,NONE,JUNGLE
4,KR,4461269704,203,420,13,1592721732953,DUO_SUPPORT,NONE
0,KR,4460774376,29,420,13,1592684825121,DUO_CARRY,BOTTOM
1,KR,4460710032,81,420,13,1592679154071,DUO_CARRY,BOTTOM
2,KR,4460686682,29,420,13,1592677003657,DUO_CARRY,BOTTOM
3,KR,4459383265,142,420,13,1592643109926,DUO,BOTTOM
4,KR,4458483865,81,420,13,1592620885352,DUO_CARRY,BOTTOM
0,KR,4462359728,64,420,13,1592746273091,NONE,JUNGLE
1,KR,4462258009,30,420,13,1592742842415,DUO_SUPPORT,NONE
2,KR,4462147414,30,420,13,1592739626911,NONE,JUNGLE
3,KR,4462079262,64,420,13,1592737200236,NONE,JUNGLE
4,KR,4459698006,235,420,13,1592654857028,DUO_SUPPORT,MID
0,KR,4462319837,164,430,13,1592746068710,DUO,TOP
1,KR,4462353605,41,430,13,1592744366854,SOLO,TOP
2,KR,4462068086,163,420,13,1592736803267,DUO_CARRY,BOTTOM
3,KR,4461979858,163,420,13,1592734179879,DUO_CARRY,BOTTOM
4,KR,4461964136,163,420,13,1592732243716,NONE,JUNGLE
0,KR,4456242100,245,420,13,1592500171183,NONE,JUNGLE
1,KR,4456074145,421,420,13,1592491881506,DUO_SUPPORT,NONE
2,KR,4455928765,245,420,13,1592490001826,DUO_SUPPORT,NONE
3,KR,4454885182,13,450,13,1592457194453,NONE,JUNGLE
4,KR,4453602603,245,420,13,1592392958372,DUO_SUPPORT,NONE
0,KR,4459687827,67,420,13,1592654687295,DUO_SUPPORT,NONE
1,KR,4459543965,236,420,13,1592650197180,SOLO,MID
2,KR,4459417871,516,420,13,1592647928971,SOLO,TOP
3,KR,4457204771,85,420,13,1592562159858,SOLO,TOP
4,KR,4457240655,875,420,13,1592560592407,DUO_SUPPORT,NONE
0,KR,4461246316,43,420,13,1592720618102,DUO_SUPPORT,BOTTOM
1,KR,4457401598,22,420,13,1592564545791,DUO_SUPPORT,NONE
2,KR,4455946912,22,420,13,1592489479496,DUO_CARRY,BOTTOM
3,KR,4455856499,110,420,13,1592486353516,DUO_CARRY,BOTTOM
4,KR,4455810984,22,420,13,1592484729240,DUO_SUPPORT,NONE
0,KR,4460474033,432,420,13,1592667569900,DUO_SUPPORT,NONE
1,KR,4456756794,350,420,13,1592550641000,DUO_SUPPORT,BOTTOM
2,KR,4456311739,43,420,13,1592509172952,DUO_SUPPORT,BOTTOM
3,KR,4456298831,432,420,13,1592506427940,DUO_SUPPORT,BOTTOM
4,KR,4456217751,43,420,13,1592504124891,DUO_SUPPORT,BOTTOM
0,KR,4449535835,56,420,13,1592206527597,DUO,MID
1,KR,4449459061,90,420,13,1592203944193,DUO_SUPPORT,NONE
2,KR,4449042053,3,420,13,1592160385715,SOLO,MID
